"","Price","Age_08_04","Mfg_Year","KM","HP","Met_Color","Automatic","cc","Doors","Gears","Quarterly_Tax","Weight","Mfr_Guarantee","BOVAG_Guarantee","Guarantee_Period","ABS","Airbag_1","Airbag_2","Airco","Automatic_airco","Boardcomputer","CD_Player","Central_Lock","Powered_Windows","Power_Steering","Radio","Mistlamps","Sport_Model","Backseat_Divider","Metallic_Rim","Radio_cassette","Tow_Bar"
"189",12500,41,2001,39659,110,1,0,1600,3,5,69,1045,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
"190",13950,43,2001,39650,110,0,0,1600,3,5,85,1055,0,1,3,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0
"191",11500,39,2001,39524,97,1,0,1398,3,5,69,1025,1,1,3,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0
"192",13950,44,2001,39516,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1
"193",11895,41,2001,39439,97,0,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"194",9950,44,2001,39000,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1
"195",13500,42,2001,38932,110,1,0,1600,3,5,69,1040,0,1,12,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"196",11450,37,2001,38812,97,0,0,1400,3,5,69,1025,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0
"197",12450,42,2001,38665,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0
"198",12950,40,2001,38653,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
"199",13995,44,2001,38461,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1
"200",11750,42,2001,38078,97,0,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"201",11650,39,2001,37782,97,1,0,1400,5,5,85,1060,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0
"202",9950,43,2001,37576,97,0,0,1400,3,5,69,1030,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
"203",13950,41,2001,37533,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0
"204",12950,44,2001,37389,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1
"205",10950,38,2001,37320,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0
"206",9900,42,2001,37000,97,1,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"207",11950,44,2001,37000,110,0,0,1600,4,5,19,1075,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"208",11990,40,2001,36566,110,0,0,1600,5,5,85,1090,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0
"209",10750,36,2001,36269,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1
"210",13950,37,2001,36074,110,1,1,1600,5,5,19,1075,0,1,12,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"211",11250,44,2001,36066,110,1,0,1600,3,5,69,1040,1,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1
"212",12950,39,2001,34599,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1
"213",11950,41,2001,34000,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1
"214",10950,42,2001,33623,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
"215",12950,33,2001,33591,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0
"216",12950,35,2001,33258,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
"217",11695,43,2001,33113,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
"218",11000,41,2001,33000,110,1,1,1600,5,6,19,1075,0,0,3,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"219",13950,35,2001,32941,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
"220",11950,38,2001,32781,110,0,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
"221",11750,40,2001,32532,110,1,0,1600,3,5,69,1040,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
"222",12400,34,2001,32431,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0
"223",12500,35,2001,32000,110,0,0,1600,3,5,69,1040,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"224",12900,33,2001,31000,110,1,0,1600,5,5,19,1075,0,1,6,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0
"225",12200,41,2001,30989,110,0,0,1600,3,5,69,1045,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
"226",12750,43,2001,30742,110,1,0,1600,3,5,69,1040,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0
"227",11950,42,2001,30190,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"228",11900,41,2001,29716,116,1,0,1600,5,5,85,1075,0,1,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"229",11950,44,2001,29716,110,1,1,1600,3,5,85,1070,1,1,3,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0
"230",14950,42,2001,29640,110,0,0,1600,3,5,85,1055,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0
"231",11950,41,2001,29056,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1
"232",12950,33,2001,28715,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1
"233",14950,41,2001,28571,110,0,0,1600,5,5,85,1090,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0
"234",13450,40,2001,28362,110,1,0,1600,3,5,69,1040,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1
"235",13750,38,2001,28150,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1
"236",12950,43,2001,27301,110,1,0,1600,3,5,69,1040,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
"237",12750,33,2001,27240,110,1,0,1600,5,5,85,1075,0,0,12,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"238",11895,39,2001,27170,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"239",9950,42,2001,27141,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"240",12450,38,2001,26262,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0
"241",12500,38,2001,26000,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0
"242",14950,43,2001,25228,110,1,0,1600,3,5,69,1045,1,1,3,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
"243",13750,39,2001,25062,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1
"244",12695,39,2001,24723,110,1,1,1600,4,5,85,1060,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"245",14990,33,2001,24650,110,1,0,1600,3,5,85,1055,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0
"246",12750,43,2001,24553,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
"247",14350,41,2001,24475,110,1,0,1600,5,5,69,1030,0,1,12,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"248",12950,39,2001,24444,110,1,0,1600,3,5,69,1040,1,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1
"249",11500,35,2001,24011,97,0,0,1400,3,5,69,1025,1,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"250",11950,41,2001,24000,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
"251",13450,40,2001,23616,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0
"252",12900,38,2001,22865,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0
"253",10500,41,2001,22780,86,1,0,1300,5,5,69,1035,1,1,3,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0
"254",10950,35,2001,21904,97,0,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"255",11950,41,2001,21651,97,0,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"256",11450,37,2001,21500,110,1,0,1600,5,5,69,1030,1,0,12,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"257",13250,44,2001,21027,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1
"258",10250,39,2001,18500,110,0,0,1600,4,5,69,1030,0,0,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"259",13995,35,2001,18000,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1
"260",11950,40,2001,17051,97,0,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"261",13250,33,2001,16512,97,1,0,1400,5,5,19,1085,0,1,3,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
"262",12950,40,2001,16325,110,1,0,1600,5,5,85,1080,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
"263",11750,38,2001,16000,97,1,0,1400,5,5,85,1060,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0
"264",11500,39,2001,12000,110,1,0,1600,5,5,85,1075,0,0,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"265",13500,43,2001,10000,97,1,0,1400,5,5,85,1060,0,0,6,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"266",8500,55,2000,150000,110,1,0,1600,3,5,72,1075,0,0,6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
"267",8950,54,2000,149329,72,1,0,2000,5,5,185,1135,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
"268",9900,51,2000,146736,110,1,0,1600,5,5,85,1080,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1
"269",10250,53,2000,143513,69,0,0,1900,5,5,185,1140,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",9250,48,2000,142130,110,0,0,1600,5,5,197,1119,0,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1
"271",7750,48,2000,140700,69,1,0,1900,5,5,64,1110,0,1,3,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
"272",9450,54,2000,138394,69,1,0,1900,4,5,185,1095,0,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0
"273",7750,55,2000,137000,72,1,0,2000,5,5,185,1135,0,0,3,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
"274",8250,52,2000,135258,69,1,0,1900,5,5,185,1140,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
"275",9950,49,2000,131364,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0
"276",4450,56,2000,129155,69,0,0,1800,5,5,64,1110,0,0,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"277",9950,50,2000,126110,110,0,0,1600,3,5,85,1055,0,1,3,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0
"278",9000,48,2000,119742,110,1,0,1600,5,5,85,1080,0,1,3,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
"279",9950,53,2000,117913,69,1,0,1900,5,5,64,1110,0,1,3,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0
"280",12450,47,2000,117430,90,1,0,2000,3,5,210,1165,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0
"281",10500,55,2000,117175,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0
"282",10750,54,2000,115558,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1
"283",8950,53,2000,115113,97,1,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
"284",10500,54,2000,115046,69,1,0,1900,5,5,185,1140,0,1,3,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0
"285",5150,56,2000,113997,72,1,0,2000,5,5,64,1135,0,0,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"286",10950,49,2000,107859,97,0,0,1400,5,5,85,1060,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"287",9450,52,2000,104805,97,1,0,1400,3,5,69,1025,1,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
"288",9950,54,2000,103454,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0
"289",10950,51,2000,103018,69,0,0,1900,5,5,185,1140,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"290",11900,47,2000,102352,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1
"291",9950,50,2000,102030,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0
"292",11950,54,2000,101352,110,0,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0
"293",7900,50,2000,99865,110,1,0,1600,4,5,69,1035,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"294",10950,52,2000,99323,110,1,0,1600,3,5,85,1055,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0
"295",8950,48,2000,98100,69,1,0,1900,5,5,185,1140,0,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"296",11950,51,2000,98040,110,0,0,1600,5,5,85,1080,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"297",10900,49,2000,97600,110,1,0,1600,3,5,69,1045,0,1,6,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1
"298",9950,55,2000,97234,110,0,0,1600,5,5,85,1080,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
"299",9950,51,2000,96135,72,0,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
"300",10950,54,2000,96100,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
"301",8950,55,2000,94401,72,0,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
"302",8950,55,2000,94122,86,1,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1
"303",10500,49,2000,91340,110,1,0,1600,3,5,85,1055,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1
"304",8950,53,2000,90200,97,0,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
"305",9250,53,2000,90097,69,1,0,1900,5,5,185,1140,1,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1
"306",11500,48,2000,89049,97,1,0,1400,5,5,85,1060,0,1,12,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
"307",9750,52,2000,89000,110,0,0,1600,5,5,85,1075,0,0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"308",9950,45,2000,87274,110,1,0,1600,3,5,69,1040,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0
"309",11450,49,2000,86221,110,0,0,1600,3,5,69,1045,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0
"310",12500,54,2000,84598,110,0,0,1600,5,5,19,1075,0,1,6,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1
"311",10500,50,2000,83567,110,0,0,1600,5,5,85,1075,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
"312",12950,50,2000,83106,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1
"313",12200,50,2000,82805,110,1,0,1600,3,5,69,1040,1,1,3,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
"314",10950,50,2000,82735,97,1,0,1400,3,5,69,1030,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0
"315",10950,54,2000,81905,110,1,0,1600,5,5,19,1105,0,1,6,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0
"316",11290,49,2000,80320,110,1,1,1600,3,5,85,1070,1,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1
"317",10750,49,2000,80090,97,1,0,1400,3,5,69,1030,0,1,6,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"318",10895,53,2000,79800,110,0,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"319",11500,47,2000,78785,110,1,0,1600,5,5,197,1119,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1
"320",9750,48,2000,78600,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0
"321",10250,55,2000,77780,110,0,0,1600,3,5,69,1040,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"322",12500,49,2000,77648,110,0,0,1600,4,5,69,1030,1,1,3,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0
"323",11950,54,2000,77270,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0
"324",10750,50,2000,76167,97,1,0,1400,5,5,85,1060,1,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"325",11450,46,2000,75249,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0
"326",11950,54,2000,75231,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
"327",11750,48,2000,75045,110,1,0,1600,3,6,85,1055,0,0,6,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0
"328",10950,50,2000,74849,110,1,1,1600,4,5,85,1060,1,1,3,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"329",11950,55,2000,74715,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
"330",10995,49,2000,74656,69,0,0,1900,3,5,185,1105,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"331",11450,56,2000,74500,97,0,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"332",8900,49,2000,74494,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"333",10500,50,2000,73634,110,0,0,1587,5,5,85,1075,0,0,6,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0
"334",11750,47,2000,73403,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0
"335",11450,49,2000,73175,97,1,0,1400,3,5,69,1030,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
"336",12000,52,2000,73000,110,0,0,1600,3,5,85,1055,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0
"337",11950,50,2000,72242,110,0,1,1600,3,5,85,1070,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0
"338",9850,53,2000,72000,97,1,0,1400,3,5,69,1025,0,0,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0
"339",10950,54,2000,71725,110,1,0,1600,4,5,69,1035,0,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1
"340",10950,54,2000,71276,110,0,0,1600,5,5,85,1080,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
"341",8695,50,2000,70440,69,1,0,1900,3,5,185,1105,0,1,6,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0
"342",10990,53,2000,70239,110,0,0,1600,3,5,69,1040,0,1,3,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0
"343",9500,55,2000,69813,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1
"344",11950,49,2000,69659,86,0,0,1300,3,6,69,1025,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
"345",10750,46,2000,69574,97,0,0,1400,5,5,85,1065,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
"346",8750,47,2000,69000,69,1,0,1900,5,5,185,1140,0,1,3,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"347",8750,49,2000,68565,110,1,0,1600,4,5,69,1030,0,1,3,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0
"348",11450,55,2000,68520,72,1,0,2000,3,5,185,1115,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
"349",9950,46,2000,68414,97,0,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0
"350",11950,56,2000,66777,110,0,0,1600,5,5,85,1090,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1
"351",13950,52,2000,66527,110,1,0,1600,5,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1
"352",11250,54,2000,66063,110,1,0,1600,5,5,85,1090,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0
"353",10900,50,2000,65471,97,1,0,1400,5,5,85,1060,0,1,3,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
"354",9750,56,2000,65400,97,1,0,1400,3,5,69,1025,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"355",9950,52,2000,65170,97,1,0,1400,3,5,69,1025,1,1,3,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0
"356",11950,56,2000,65000,110,1,0,1600,5,5,19,1075,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"357",10450,48,2000,64193,110,1,0,1600,3,5,69,1040,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"358",8950,54,2000,64000,97,1,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"359",10250,54,2000,63792,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0
"360",9930,53,2000,63635,110,1,0,1600,4,5,69,1035,0,1,3,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0
"361",10500,54,2000,63135,110,1,0,1600,3,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1
"362",11950,54,2000,63123,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0
"363",11500,48,2000,63000,69,1,0,1900,5,5,185,1140,0,1,6,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1
"364",11500,55,2000,63000,110,0,0,1600,4,5,69,1035,0,1,3,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
"365",11450,54,2000,62987,110,0,0,1600,5,5,85,1080,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1
"366",9900,56,2000,62751,110,0,0,1600,3,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
"367",9500,54,2000,62519,97,0,0,1400,3,5,69,1025,0,1,3,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0
"368",10500,50,2000,62280,97,1,0,1400,5,5,85,1060,0,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"369",10750,50,2000,61672,110,0,0,1600,5,5,85,1075,0,0,12,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"370",8950,54,2000,61000,69,0,0,2000,5,5,185,1140,0,1,6,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
"371",12000,56,2000,61000,110,1,0,1600,3,5,69,1050,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
"372",9940,53,2000,60558,110,1,0,1600,4,5,19,1105,0,0,12,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0
"373",10950,47,2000,60348,110,0,0,1600,4,5,69,1030,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0
"374",10750,54,2000,60239,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1
"375",9799,51,2000,59000,97,1,0,1400,3,5,69,1025,0,1,6,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"376",11750,51,2000,58761,97,0,0,1300,5,5,85,1060,0,1,12,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1
"377",11950,54,2000,58745,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
"378",11250,52,2000,58596,110,1,0,1600,3,5,69,1045,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0
"379",11750,54,2000,58530,110,0,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0
